station_id,year,variable,value
97,2016,ro,209.90343
97,2016,t2m,1.6610047
97,2016,tp,590.4309
97,2017,ro,333.0767
97,2017,t2m,0.4781128
97,2017,tp,774.76807
97,2018,ro,396.1723
97,2018,t2m,0.93526614
97,2018,tp,769.0729
97,2019,ro,303.37225
97,2019,t2m,-0.30039063
97,2019,tp,711.97345
99,1979,ro,704.78516
99,1979,t2m,3.3131957
99,1979,tp,1338.1038
99,1980,ro,500.74698
99,1980,t2m,4.3358703
99,1980,tp,1139.1979
99,1981,ro,614.9608
99,1981,t2m,4.136438
99,1981,tp,1106.3937
99,1982,ro,568.43896
99,1982,t2m,5.279016
99,1982,tp,1249.2145
99,1983,ro,587.4413
99,1983,t2m,5.990869
99,1983,tp,1199.1621
99,1984,ro,596.7261
99,1984,t2m,5.4356627
99,1984,tp,1487.8599
99,1985,ro,437.75742
99,1985,t2m,3.3706908
99,1985,tp,1165.7902
99,1986,ro,598.1808
99,1986,t2m,4.1538024
99,1986,tp,1291.7472
99,1987,ro,774.7894
99,1987,t2m,3.659387
99,1987,tp,1363.385
99,1988,ro,847.4072
99,1988,t2m,5.526666
99,1988,tp,1659.3287
99,1989,ro,429.85406
99,1989,t2m,6.9599547
99,1989,tp,1071.382
99,1990,ro,652.9869
99,1990,t2m,6.943872
99,1990,tp,1380.2424
99,1991,ro,422.3023
99,1991,t2m,5.8194213
99,1991,tp,983.7041
99,1992,ro,454.9
99,1992,t2m,6.443231
99,1992,tp,1068.1525
99,1993,ro,322.6632
99,1993,t2m,5.208307
99,1993,tp,975.4574
99,1994,ro,462.86816
99,1994,t2m,5.480493
99,1994,tp,1218.9956
99,1995,ro,535.7402
99,1995,t2m,5.9273314
99,1995,tp,1210.8297
99,1996,ro,336.42062
99,1996,t2m,4.3023925
99,1996,tp,1069.418
99,1997,ro,369.03815
99,1997,t2m,6.252374
99,1997,tp,1109.6907
99,1998,ro,724.66455
99,1998,t2m,5.761865
99,1998,tp,1377.8882
99,1999,ro,677.1574
99,1999,t2m,6.2433715
99,1999,tp,1448.3584
99,2000,ro,1221.7118
99,2000,t2m,7.034143
99,2000,tp,1806.2238
99,2001,ro,590.11597
99,2001,t2m,5.358331
99,2001,tp,1356.6775
99,2002,ro,451.0139
99,2002,t2m,6.011255
99,2002,tp,1278.8374
99,2003,ro,415.1953
99,2003,t2m,6.099237
99,2003,tp,1126.5142
99,2004,ro,825.8715
99,2004,t2m,6.0970397
99,2004,tp,1364.0831
99,2005,ro,450.21716
99,2005,t2m,6.5345397
99,2005,tp,1065.2762
99,2006,ro,647.19415
99,2006,t2m,6.7939696
99,2006,tp,1453.618
99,2007,ro,452.35873
99,2007,t2m,6.4587035
99,2007,tp,1163.778
99,2008,ro,628.2053
99,2008,t2m,6.4234557
99,2008,tp,1409.188
99,2009,ro,717.6918
99,2009,t2m,5.8572326
99,2009,tp,1564.8757
99,2010,ro,404.39725
99,2010,t2m,3.8073974
99,2010,tp,1043.3071
99,2011,ro,851.0958
99,2011,t2m,6.36947
99,2011,tp,1424.5786
99,2012,ro,737.1276
99,2012,t2m,5.5079894
99,2012,tp,1365.2434
99,2013,ro,692.0124
99,2013,t2m,5.1513
99,2013,tp,1255.2607
99,2014,ro,1033.8262
99,2014,t2m,7.1462646
99,2014,tp,1771.9855
99,2015,ro,787.6447
99,2015,t2m,6.4046874
99,2015,tp,1522.4624
99,2016,ro,655.73724
99,2016,t2m,5.8768554
99,2016,tp,1145.1648
99,2017,ro,969.34467
99,2017,t2m,5.946527
99,2017,tp,1492.311
99,2018,ro,611.6878
99,2018,t2m,6.4387755
99,2018,tp,1261.1168
99,2019,ro,944.1454
99,2019,t2m,6.1231933
99,2019,tp,1601.8514
100,1979,ro,382.9548
100,1979,t2m,2.6980224
100,1979,tp,977.043
100,1980,ro,237.19482
100,1980,t2m,3.2842345
100,1980,tp,814.7246
100,1981,ro,283.37262
100,1981,t2m,3.325769
100,1981,tp,784.756
100,1982,ro,413.38187
100,1982,t2m,4.4663634
100,1982,tp,994.4912
100,1983,ro,315.4392
100,1983,t2m,5.360559
100,1983,tp,772.8541
100,1984,ro,364.27057
100,1984,t2m,5.072992
100,1984,tp,1077.6532
100,1985,ro,504.43332
100,1985,t2m,2.4727416
100,1985,tp,1010.3483
100,1986,ro,395.81635
100,1986,t2m,3.8672423
100,1986,tp,916.4155
100,1987,ro,638.1494
100,1987,t2m,2.4990478
100,1987,tp,1065.4631
100,1988,ro,727.4005
100,1988,t2m,4.823541
100,1988,tp,1196.5157
100,1989,ro,319.1713
100,1989,t2m,6.2108397
100,1989,tp,821.42004
100,1990,ro,275.7234
100,1990,t2m,6.506738
100,1990,tp,900.6053
100,1991,ro,377.3157
100,1991,t2m,5.0706725
100,1991,tp,744.3063
100,1992,ro,300.90512
100,1992,t2m,5.497247
100,1992,tp,846.53284
100,1993,ro,280.72913
100,1993,t2m,4.561914
100,1993,tp,827.0796
100,1994,ro,311.36514
100,1994,t2m,4.8138366
100,1994,tp,888.8393
100,1995,ro,251.3101
100,1995,t2m,5.0667357
100,1995,tp,895.09174
100,1996,ro,208.46382
100,1996,t2m,3.793634
100,1996,tp,772.7312
100,1997,ro,190.60365
100,1997,t2m,5.715204
100,1997,tp,787.22797
100,1998,ro,334.5227
100,1998,t2m,5.229913
100,1998,tp,993.5266
100,1999,ro,392.6488
100,1999,t2m,5.5241942
100,1999,tp,1023.9907
100,2000,ro,698.56396
100,2000,t2m,6.8239684
100,2000,tp,1279.5883
100,2001,ro,313.66397
100,2001,t2m,4.5943847
100,2001,tp,910.03705
100,2002,ro,292.98987
100,2002,t2m,5.117578
100,2002,tp,926.637
100,2003,ro,236.35912
100,2003,t2m,5.3593383
100,2003,tp,849.06335
100,2004,ro,452.7429
100,2004,t2m,5.448999
100,2004,tp,989.3926
100,2005,ro,260.1294
100,2005,t2m,6.2457213
100,2005,tp,821.19836
100,2006,ro,434.29556
100,2006,t2m,6.234796
100,2006,tp,1085.1195
100,2007,ro,499.1958
100,2007,t2m,5.9200377
100,2007,tp,993.45416
100,2008,ro,373.48013
100,2008,t2m,6.1919494
100,2008,tp,1087.7386
100,2009,ro,401.48294
100,2009,t2m,5.238855
100,2009,tp,1093.0953
100,2010,ro,334.21384
100,2010,t2m,2.9956908
100,2010,tp,853.20557
100,2011,ro,715.41406
100,2011,t2m,5.6893554
100,2011,tp,1099.5144
100,2012,ro,594.8501
100,2012,t2m,4.859979
100,2012,tp,1078.5238
100,2013,ro,329.1377
100,2013,t2m,5.0206847
100,2013,tp,889.35626
100,2014,ro,542.46173
100,2014,t2m,7.2007995
100,2014,tp,1216.7306
100,2015,ro,391.8263
100,2015,t2m,6.428949
100,2015,tp,1126.6377
100,2016,ro,333.91797
100,2016,t2m,5.924951
100,2016,tp,860.98944
100,2017,ro,314.047
100,2017,t2m,5.65011
100,2017,tp,1016.7966
100,2018,ro,242.25703
100,2018,t2m,6.056085
100,2018,tp,815.1919
100,2019,ro,348.99756
100,2019,t2m,5.6880126
100,2019,tp,1225.3799
115,1979,ro,945.7495
115,1979,t2m,0.65523684
115,1979,tp,1420.9562
115,1980,ro,693.7052
115,1980,t2m,1.6182495
115,1980,tp,1203.8002
115,1981,ro,830.2967
115,1981,t2m,1.3255249
115,1981,tp,1235.1715
115,1982,ro,586.493
115,1982,t2m,2.7829223
115,1982,tp,1344.476
115,1983,ro,938.2579
115,1983,t2m,3.0707335
115,1983,tp,1530.2808
115,1984,ro,705.4337
115,1984,t2m,2.7253356
115,1984,tp,1360.6859
115,1985,ro,683.2253
115,1985,t2m,0.78283083
115,1985,tp,1194.2263
115,1986,ro,871.0541
115,1986,t2m,1.4326721
115,1986,tp,1390.1283
115,1987,ro,809.67444
115,1987,t2m,1.1999451
115,1987,tp,1200.8846
115,1988,ro,914.5508
115,1988,t2m,2.8262267
115,1988,tp,1479.9216
115,1989,ro,785.3981
115,1989,t2m,3.90661
115,1989,tp,1364.2924
115,1990,ro,1011.2919
115,1990,t2m,3.8590636
115,1990,tp,1726.1991
115,1991,ro,497.25024
115,1991,t2m,3.018701
115,1991,tp,1051.6746
115,1992,ro,740.667
115,1992,t2m,3.0656981
115,1992,tp,1407.8871
115,1993,ro,568.4027
115,1993,t2m,2.2922606
115,1993,tp,1187.5925
115,1994,ro,565.1174
115,1994,t2m,2.6823058
115,1994,tp,1354.8258
115,1995,ro,625.8935
115,1995,t2m,2.9938293
115,1995,tp,1270.7203
115,1996,ro,477.8824
115,1996,t2m,1.5786988
115,1996,tp,1063.322
115,1997,ro,562.40936
115,1997,t2m,3.1608825
115,1997,tp,1257.5157
115,1998,ro,793.5398
115,1998,t2m,2.668054
115,1998,tp,1367.0059
115,1999,ro,846.47473
115,1999,t2m,3.3273864
115,1999,tp,1502.1852
115,2000,ro,1299.8634
115,2000,t2m,3.9083495
115,2000,tp,1918.5153
115,2001,ro,676.55426
115,2001,t2m,2.4105163
115,2001,tp,1178.8878
115,2002,ro,585.64056
115,2002,t2m,3.1523376
115,2002,tp,1283.1492
115,2003,ro,311.74893
115,2003,t2m,3.3260436
115,2003,tp,1214.8927
115,2004,ro,705.65625
115,2004,t2m,3.4442077
115,2004,tp,1408.2458
115,2005,ro,762.3869
115,2005,t2m,3.6991515
115,2005,tp,1266.106
115,2006,ro,637.89386
115,2006,t2m,4.117395
115,2006,tp,1504.3551
115,2007,ro,590.9066
115,2007,t2m,3.5981383
115,2007,tp,1320.1163
115,2008,ro,551.7311
115,2008,t2m,3.6732726
115,2008,tp,1541.0428
115,2009,ro,612.2161
115,2009,t2m,3.149774
115,2009,tp,1499.8909
115,2010,ro,473.70123
115,2010,t2m,1.1272827
115,2010,tp,994.46576
115,2011,ro,1184.5779
115,2011,t2m,3.775598
115,2011,tp,1701.9926
115,2012,ro,728.2931
115,2012,t2m,2.64776
115,2012,tp,1458.7444
115,2013,ro,528.19604
115,2013,t2m,2.442102
115,2013,tp,1359.1075
115,2014,ro,738.54376
115,2014,t2m,4.5460753
115,2014,tp,1854.2349
115,2015,ro,692.73145
115,2015,t2m,3.620111
115,2015,tp,1654.957
115,2016,ro,461.42133
115,2016,t2m,3.4460692
115,2016,tp,1266.8756
115,2017,ro,918.1854
115,2017,t2m,3.3968444
115,2017,tp,1653.8191
115,2018,ro,630.2844
115,2018,t2m,3.7173095
115,2018,tp,1357.6582
115,2019,ro,658.18256
115,2019,t2m,3.6614013
115,2019,tp,1507.4222
116,1979,ro,410.8183
116,1979,t2m,-0.86054075
116,1979,tp,730.0884
116,1980,ro,204.50484
116,1980,t2m,-0.1314148
116,1980,tp,812.2214
116,1981,ro,316.13992
116,1981,t2m,-0.42044678
116,1981,tp,741.6737
116,1982,ro,160.09427
116,1982,t2m,0.54866946
116,1982,tp,640.46533
116,1983,ro,324.6046
116,1983,t2m,1.1124817
116,1983,tp,947.59814
116,1984,ro,397.1899
116,1984,t2m,0.6884705
116,1984,tp,839.70233
116,1985,ro,365.45782
116,1985,t2m,-0.9025024
116,1985,tp,894.9109
116,1986,ro,304.22113
116,1986,t2m,0.034844972
116,1986,tp,797.746
116,1987,ro,515.39496
116,1987,t2m,-0.66641843
116,1987,tp,967.8536
116,1988,ro,386.68283
116,1988,t2m,1.2273194
116,1988,tp,855.8658
116,1989,ro,363.75818
116,1989,t2m,1.7566468
116,1989,tp,835.9488
116,1990,ro,246.52335
116,1990,t2m,1.9004151
116,1990,tp,849.3152
116,1991,ro,189.76408
116,1991,t2m,1.1803223
116,1991,tp,769.90186
116,1992,ro,268.5284
116,1992,t2m,1.1526734
116,1992,tp,851.542
116,1993,ro,369.2412
116,1993,t2m,0.119104005
116,1993,tp,853.2175
116,1994,ro,174.21117
116,1994,t2m,0.35634765
116,1994,tp,686.0746
116,1995,ro,201.01564
116,1995,t2m,0.58965456
116,1995,tp,758.5643
116,1996,ro,168.52467
116,1996,t2m,-0.14960328
116,1996,tp,705.40497
116,1997,ro,462.18295
116,1997,t2m,1.130365
116,1997,tp,848.2214
116,1998,ro,514.16394
116,1998,t2m,0.56203616
116,1998,tp,857.7997
116,1999,ro,304.1463
116,1999,t2m,1.3441712
116,1999,tp,805.5357
116,2000,ro,648.4917
116,2000,t2m,1.8485047
116,2000,tp,848.5625
116,2001,ro,361.43555
116,2001,t2m,0.49489745
116,2001,tp,850.69775
116,2002,ro,303.46823
116,2002,t2m,1.4714905
116,2002,tp,675.5665
116,2003,ro,324.00974
116,2003,t2m,1.5358826
116,2003,tp,764.3587
116,2004,ro,212.79109
116,2004,t2m,1.4155213
116,2004,tp,764.4696
116,2005,ro,244.0721
116,2005,t2m,1.8322693
116,2005,tp,819.3291
116,2006,ro,215.43622
116,2006,t2m,2.3595824
116,2006,tp,847.8252
116,2007,ro,191.98515
116,2007,t2m,1.4502808
116,2007,tp,794.65063
116,2008,ro,285.94696
116,2008,t2m,1.7092835
116,2008,tp,798.16583
116,2009,ro,438.929
116,2009,t2m,1.0364624
116,2009,tp,861.8736
116,2010,ro,501.52927
116,2010,t2m,-1.2260193
116,2010,tp,754.631
116,2011,ro,604.4908
116,2011,t2m,2.174646
116,2011,tp,892.7512
116,2012,ro,399.384
116,2012,t2m,0.43938598
116,2012,tp,986.9416
116,2013,ro,336.98288
116,2013,t2m,1.027063
116,2013,tp,746.53314
116,2014,ro,295.57733
116,2014,t2m,2.312097
116,2014,tp,785.0481
116,2015,ro,364.33905
116,2015,t2m,1.886316
116,2015,tp,943.8781
116,2016,ro,182.45602
116,2016,t2m,1.481073
116,2016,tp,776.2187
116,2017,ro,265.33298
116,2017,t2m,0.96755373
116,2017,tp,850.5002
116,2018,ro,206.2056
116,2018,t2m,1.9127442
116,2018,tp,685.6154
116,2019,ro,206.62564
116,2019,t2m,1.6082703
116,2019,tp,769.1042
125,1979,ro,91.473015
125,1979,t2m,0.56670535
125,1979,tp,639.6618
125,1980,ro,37.04594
125,1980,t2m,0.11574707
125,1980,tp,595.4749
125,1981,ro,96.891205
125,1981,t2m,0.07329712
125,1981,tp,910.6764
125,1982,ro,139.23068
125,1982,t2m,0.9612061
125,1982,tp,853.7077
125,1983,ro,59.25921
125,1983,t2m,1.1995789
125,1983,tp,738.3436
